rank,lemma,frequency,core_band,language
3242,einstellung,11,Core-4000,de
3243,zielen,11,Core-4000,de
3244,stufe,11,Core-4000,de
3245,einschätzen,11,Core-4000,de
3246,produzent,11,Core-4000,de
3247,computer,11,Core-4000,de
3248,reichweite,11,Core-4000,de
3249,neutralität,11,Core-4000,de
3250,openai,11,Core-4000,de
3251,ice,11,Core-4000,de
3252,kommunalwahl,11,Core-4000,de
3253,weichen,11,Core-4000,de
3254,lebenslang,11,Core-4000,de
3255,eintritt,11,Core-4000,de
3256,aufhalten,11,Core-4000,de
3257,zugriff,11,Core-4000,de
3258,duo,11,Core-4000,de
3259,venedig,11,Core-4000,de
3260,wohin,11,Core-4000,de
3261,abschaffen,11,Core-4000,de
3262,vorzeitig,11,Core-4000,de
3263,überwachung,11,Core-4000,de
3264,whatsapp,11,Core-4000,de
3265,kärntner,11,Core-4000,de
3266,abschieben,11,Core-4000,de
3267,defensive,11,Core-4000,de
3268,schwäche,11,Core-4000,de
3269,auswärtsspiel,11,Core-4000,de
3270,duisburg,11,Core-4000,de
3271,drastisch,11,Core-4000,de
3272,schuß,11,Core-4000,de
3273,grösst,11,Core-4000,de
3274,einstufung,11,Core-4000,de
3275,islamisch,11,Core-4000,de
3276,is,11,Core-4000,de
3277,erleichterung,11,Core-4000,de
3278,käse,11,Core-4000,de
3279,verstecken,11,Core-4000,de
3280,romantisch,11,Core-4000,de
3281,leo,11,Core-4000,de
3282,gleichnamig,11,Core-4000,de
3283,fröhlich,11,Core-4000,de
3284,geschmack,11,Core-4000,de
3285,metall,11,Core-4000,de
3286,fatal,11,Core-4000,de
3287,unfallverursacher,11,Core-4000,de
3288,auswerten,11,Core-4000,de
3289,optimistisch,11,Core-4000,de
3290,zelt,11,Core-4000,de
3291,präsidentin,11,Core-4000,de
3292,stadtgebiet,11,Core-4000,de
3293,aufregung,11,Core-4000,de
3294,abenteuer,11,Core-4000,de
3295,entwenden,11,Core-4000,de
3296,expertise,11,Core-4000,de
3297,tim,11,Core-4000,de
3298,schriftlich,11,Core-4000,de
3299,mercedes,11,Core-4000,de
3300,realistisch,11,Core-4000,de
3301,angrenzend,11,Core-4000,de
3302,tagesordnung,11,Core-4000,de
3303,klimaschutz,11,Core-4000,de
3304,günther,11,Core-4000,de
3305,präsent,11,Core-4000,de
3306,polizeiinspektion,11,Core-4000,de
3307,schlafen,11,Core-4000,de
3308,kapitän,11,Core-4000,de
3309,tierheim,11,Core-4000,de
3310,dorthin,11,Core-4000,de
3311,katharina,11,Core-4000,de
3312,gelegen,11,Core-4000,de
3313,zurückgehen,11,Core-4000,de
3314,flüchtling,11,Core-4000,de
3315,seitens,11,Core-4000,de
3316,bundesstaat,11,Core-4000,de
3317,physisch,11,Core-4000,de
3318,gemäß,11,Core-4000,de
3319,meilenstein,11,Core-4000,de
3320,ausbreiten,11,Core-4000,de
3321,plakat,11,Core-4000,de
3322,palästinensisch,11,Core-4000,de
3323,inspirieren,11,Core-4000,de
3324,kg,11,Core-4000,de
3325,einfamilienhaus,11,Core-4000,de
3326,erfordern,11,Core-4000,de
3327,müsste,11,Core-4000,de
3328,demonstration,11,Core-4000,de
3329,vortrag,11,Core-4000,de
3330,befragung,11,Core-4000,de
3331,notruf,11,Core-4000,de
3332,wadephul,11,Core-4000,de
3333,verteidigungsminister,11,Core-4000,de
3334,erhoffen,11,Core-4000,de
3335,besiegen,11,Core-4000,de
3336,verbündeter,11,Core-4000,de
3337,übermäßig,11,Core-4000,de
3338,bremsen,11,Core-4000,de
3339,beratung,11,Core-4000,de
3340,europameisterschaft,11,Core-4000,de
3341,derby,11,Core-4000,de
3342,weiblich,11,Core-4000,de
3343,angewiesen,11,Core-4000,de
3344,bekannte,11,Core-4000,de
3345,imposant,11,Core-4000,de
3346,befragen,11,Core-4000,de
3347,kaiser,11,Core-4000,de
3348,holz,11,Core-4000,de
3349,kollision,11,Core-4000,de
3350,ultra,11,Core-4000,de
3351,grundschule,11,Core-4000,de
3352,oberbürgermeister,11,Core-4000,de
3353,schwerpunkt,11,Core-4000,de
3354,jacke,11,Core-4000,de
3355,stoff,11,Core-4000,de
3356,kurve,11,Core-4000,de
3357,lebensgefahr,11,Core-4000,de
3358,übersicht,11,Core-4000,de
3359,waffenstillstand,11,Core-4000,de
3360,anlauf,11,Core-4000,de
3361,zurückziehen,11,Core-4000,de
3362,frühstück,11,Core-4000,de
3363,schrumpfen,11,Core-4000,de
3364,konferenz,11,Core-4000,de
3365,werten,11,Core-4000,de
3366,würdigen,11,Core-4000,de
3367,studio,11,Core-4000,de
3368,sängerin,11,Core-4000,de
3369,notieren,11,Core-4000,de
3370,mitarbeitend,11,Core-4000,de
3371,feature,11,Core-4000,de
3372,gemäss,11,Core-4000,de
3373,dfb-pokal,11,Core-4000,de
3374,gegenwärtig,11,Core-4000,de
3375,brigitte,11,Core-4000,de
3376,justiz,11,Core-4000,de
3377,bern,11,Core-4000,de
3378,champion,11,Core-4000,de
3379,unterhalten,11,Core-4000,de
3380,taiwan,11,Core-4000,de
3381,dynamik,11,Core-4000,de
3382,beeinträchtigen,11,Core-4000,de
3383,vergleichbar,11,Core-4000,de
3384,schicht,11,Core-4000,de
3385,warnung,11,Core-4000,de
3386,optisch,11,Core-4000,de
3387,extra,11,Core-4000,de
3388,schmal,11,Core-4000,de
3389,kannstn,11,Core-4000,de
3390,bewahren,11,Core-4000,de
3391,zahn,11,Core-4000,de
3392,usd,11,Core-4000,de
3393,fachkraft,11,Core-4000,de
3394,selbstständig,11,Core-4000,de
3395,junior,11,Core-4000,de
3396,friedhof,11,Core-4000,de
3397,installation,11,Core-4000,de
3398,sicherung,11,Core-4000,de
3399,veranstalten,11,Core-4000,de
3400,heisst,11,Core-4000,de
3401,wettbewerbsfähigkeit,11,Core-4000,de
3402,karlsruhe,11,Core-4000,de
3403,erstatten,11,Core-4000,de
3404,ablös,11,Core-4000,de
3405,verdanken,11,Core-4000,de
3406,klarheit,11,Core-4000,de
3407,veröffentlichung,11,Core-4000,de
3408,quote,11,Core-4000,de
3409,streitkraft,11,Core-4000,de
3410,nachhaltigkeit,11,Core-4000,de
3411,swiss,11,Core-4000,de
3412,lebendig,11,Core-4000,de
3413,schumacher,11,Core-4000,de
3414,dementsprechend,11,Core-4000,de
3415,streik,11,Core-4000,de
3416,körperverletzung,11,Core-4000,de
3417,motivieren,11,Core-4000,de
3418,verstappen,11,Core-4000,de
3419,papa,11,Core-4000,de
3420,meta,11,Core-4000,de
3421,ausscheiden,11,Core-4000,de
3422,genügend,11,Core-4000,de
3423,absage,11,Core-4000,de
3424,vanessa,11,Core-4000,de
3425,auszeichnung,11,Core-4000,de
3426,senkung,11,Core-4000,de
3427,gründung,11,Core-4000,de
3428,dreimal,11,Core-4000,de
3429,schuljahr,11,Core-4000,de
3430,stellvertreter,11,Core-4000,de
3431,harry,11,Core-4000,de
3432,verstappe,11,Core-4000,de
3433,drama,11,Core-4000,de
3434,helmut,11,Core-4000,de
3435,gegenwart,11,Core-4000,de
3436,lehrer,11,Core-4000,de
3437,besetzung,11,Core-4000,de
3438,luxemburg,10,Core-4000,de
3439,beruhigen,10,Core-4000,de
3440,fremd,10,Core-4000,de
3441,these,10,Core-4000,de
3442,mikrofon,10,Core-4000,de
3443,düsseldorfer,10,Core-4000,de
3444,radio,10,Core-4000,de
3445,ausstrahlen,10,Core-4000,de
3446,mama,10,Core-4000,de
3447,mechanismus,10,Core-4000,de
3448,anstreben,10,Core-4000,de
3449,last,10,Core-4000,de
3450,bearbeiten,10,Core-4000,de
3451,kardinal,10,Core-4000,de
3452,beeinflussen,10,Core-4000,de
3453,eventuell,10,Core-4000,de
3454,ausweisen,10,Core-4000,de
3455,selbstbewusst,10,Core-4000,de
3456,vorkommen,10,Core-4000,de
3457,importieren,10,Core-4000,de
3458,explodieren,10,Core-4000,de
3459,kaputt,10,Core-4000,de
3460,beachten,10,Core-4000,de
3461,entspannen,10,Core-4000,de
3462,oftmals,10,Core-4000,de
3463,abschließend,10,Core-4000,de
3464,insasse,10,Core-4000,de
3465,rassistisch,10,Core-4000,de
3466,ausgleichen,10,Core-4000,de
3467,grau,10,Core-4000,de
3468,fix,10,Core-4000,de
3469,ernährung,10,Core-4000,de
3470,updat,10,Core-4000,de
3471,zivil,10,Core-4000,de
3472,albert,10,Core-4000,de
3473,enkel,10,Core-4000,de
3474,erfurt,10,Core-4000,de
3475,beteiligt,10,Core-4000,de
3476,zweifeln,10,Core-4000,de
3477,komponente,10,Core-4000,de
3478,erbe,10,Core-4000,de
3479,vorgang,10,Core-4000,de
3480,stille,10,Core-4000,de
3481,detailliert,10,Core-4000,de
3482,community,10,Core-4000,de
3483,hervorgehen,10,Core-4000,de
3484,ehepaar,10,Core-4000,de
3485,bürgermeisterin,10,Core-4000,de
3486,republikaner,10,Core-4000,de
3487,aufgefunden,10,Core-4000,de
3488,vereinigung,10,Core-4000,de
3489,gültig,10,Core-4000,de
3490,gegründet,10,Core-4000,de
3491,bsw,10,Core-4000,de
3492,faust,10,Core-4000,de
3493,etablieren,10,Core-4000,de
3494,defizit,10,Core-4000,de
3495,eindringen,10,Core-4000,de
3496,hals,10,Core-4000,de
3497,ansetzen,10,Core-4000,de
3498,augenhöhe,10,Core-4000,de
3499,besorgt,10,Core-4000,de
3500,streben,10,Core-4000,de
3501,cheftrainer,10,Core-4000,de
3502,alte,10,Core-4000,de
3503,attackieren,10,Core-4000,de
3504,rhein,10,Core-4000,de
3505,linzer,10,Core-4000,de
3506,verfassung,10,Core-4000,de
3507,einbrecher,10,Core-4000,de
3508,weihnachtlich,10,Core-4000,de
3509,begleiter,10,Core-4000,de
3510,belgisch,10,Core-4000,de
3511,demonstrieren,10,Core-4000,de
3512,überqueren,10,Core-4000,de
3513,bmw,10,Core-4000,de
3514,kommando,10,Core-4000,de
3515,charlie,10,Core-4000,de
3516,christine,10,Core-4000,de
3517,pokal,10,Core-4000,de
3518,legendär,10,Core-4000,de
3519,trauen,10,Core-4000,de
3520,eingang,10,Core-4000,de
3521,ausblick,10,Core-4000,de
3522,desto,10,Core-4000,de
3523,rhythmus,10,Core-4000,de
3524,ablegen,10,Core-4000,de
3525,verdient,10,Core-4000,de
3526,vormittag,10,Core-4000,de
3527,vorsicht,10,Core-4000,de
3528,haftbefehl,10,Core-4000,de
3529,kloster,10,Core-4000,de
3530,mittwochnachmittag,10,Core-4000,de
3531,durchsuchung,10,Core-4000,de
3532,dreharbeit,10,Core-4000,de
3533,verkehrsteilnehmer,10,Core-4000,de
3534,sprint,10,Core-4000,de
3535,regnen,10,Core-4000,de
3536,anheben,10,Core-4000,de
3537,polizeipräsidium,10,Core-4000,de
3538,transporter,10,Core-4000,de
3539,singapur,10,Core-4000,de
3540,einheitlich,10,Core-4000,de
3541,teilhabe,10,Core-4000,de
3542,ausdrücken,10,Core-4000,de
3543,adresse,10,Core-4000,de
3544,eintreten,10,Core-4000,de
3545,verbal,10,Core-4000,de
3546,anton,10,Core-4000,de
3547,installieren,10,Core-4000,de
3548,süß,10,Core-4000,de
3549,lustig,10,Core-4000,de
3550,group,10,Core-4000,de
3551,mahnen,10,Core-4000,de
3552,personell,10,Core-4000,de
3553,weiterbildung,10,Core-4000,de
3554,anlegen,10,Core-4000,de
3555,ostsee,10,Core-4000,de
3556,temporär,10,Core-4000,de
3557,platzieren,10,Core-4000,de
3558,antisemitismus,10,Core-4000,de
3559,erschweren,10,Core-4000,de
3560,hervorragend,10,Core-4000,de
3561,mysteriös,10,Core-4000,de
3562,ausstattung,10,Core-4000,de
3563,telefonat,10,Core-4000,de
3564,bundespräsident,10,Core-4000,de
3565,explizit,10,Core-4000,de
3566,sieger,10,Core-4000,de
3567,william,10,Core-4000,de
3568,galaxy,10,Core-4000,de
3569,zentralbank,10,Core-4000,de
3570,meistern,10,Core-4000,de
3571,vereinbart,10,Core-4000,de
3572,ai,10,Core-4000,de
3573,eingreifen,10,Core-4000,de
3574,rb,10,Core-4000,de
3575,wahlgang,10,Core-4000,de
3576,laura,10,Core-4000,de
3577,müll,10,Core-4000,de
3578,solch,10,Core-4000,de
3579,verzögern,10,Core-4000,de
3580,robust,10,Core-4000,de
3581,fahndung,10,Core-4000,de
3582,trikot,10,Core-4000,de
3583,schlüssel,10,Core-4000,de
3584,luca,10,Core-4000,de
3585,präsenz,10,Core-4000,de
3586,flach,10,Core-4000,de
3587,website,10,Core-4000,de
3588,beschädigt,10,Core-4000,de
3589,s-bahn,10,Core-4000,de
3590,follower,10,Core-4000,de
3591,aufrüstung,10,Core-4000,de
3592,jenseits,10,Core-4000,de
3593,quer,10,Core-4000,de
3594,bestmöglich,10,Core-4000,de
3595,verantworten,10,Core-4000,de
3596,tee,10,Core-4000,de
3597,home,10,Core-4000,de
3598,erreichbar,10,Core-4000,de
3599,ausgebildet,10,Core-4000,de
3600,wasserstoff,10,Core-4000,de
3601,auskunft,10,Core-4000,de
3602,beleg,10,Core-4000,de
3603,zins,10,Core-4000,de
3604,positionieren,10,Core-4000,de
3605,lübeck,10,Core-4000,de
3606,university,10,Core-4000,de
3607,barbara,10,Core-4000,de
3608,tus,10,Core-4000,de
3609,becker,10,Core-4000,de
3610,asien,10,Core-4000,de
3611,ausmaß,10,Core-4000,de
3612,arabisch,10,Core-4000,de
3613,italiener,10,Core-4000,de
3614,stuttgarter,10,Core-4000,de
3615,frontal,10,Core-4000,de
3616,lebensgefährlich,10,Core-4000,de
3617,lukrativ,10,Core-4000,de
3618,datenschutz,10,Core-4000,de
3619,dienstleister,10,Core-4000,de
3620,blind,10,Core-4000,de
3621,essling,10,Core-4000,de
3622,afghanistan,10,Core-4000,de
3623,auflösen,10,Core-4000,de
3624,strafanzeige,10,Core-4000,de
3625,wolodymyr,10,Core-4000,de
3626,hindernis,10,Core-4000,de
3627,anruf,10,Core-4000,de
3628,verarbeitung,10,Core-4000,de
3629,substanz,10,Core-4000,de
3630,kundschaft,10,Core-4000,de
3631,julia,10,Core-4000,de
3632,freundlich,10,Core-4000,de
3633,kompakt,10,Core-4000,de
3634,urlauber,10,Core-4000,de
3635,großzügig,10,Core-4000,de
3636,derartig,10,Core-4000,de
3637,problematisch,10,Core-4000,de
3638,siegen,10,Core-4000,de
3639,kindheit,10,Core-4000,de
3640,ulrich,10,Core-4000,de
3641,amtsantritt,10,Core-4000,de
3642,gründer,10,Core-4000,de
3643,nachteil,10,Core-4000,de
3644,weich,10,Core-4000,de
3645,signifikant,10,Core-4000,de
3646,wieso,10,Core-4000,de
3647,unterhaltsam,10,Core-4000,de
3648,pauli,10,Core-4000,de
3649,kanadisch,10,Core-4000,de
3650,gewöhnlich,10,Core-4000,de
3651,dirk,10,Core-4000,de
3652,rückzug,10,Core-4000,de
3653,tesla,10,Core-4000,de
3654,dringen,10,Core-4000,de
3655,hochschule,10,Core-4000,de
3656,solide,10,Core-4000,de
3657,spanier,10,Core-4000,de
3658,konstruktiv,10,Core-4000,de
3659,schokolade,10,Core-4000,de
3660,bombe,10,Core-4000,de
3661,zustande,10,Core-4000,de
3662,schatz,10,Core-4000,de
3663,stemmen,10,Core-4000,de
3664,display,10,Core-4000,de
3665,rezept,10,Core-4000,de
3666,bewusstsein,10,Core-4000,de
3667,status,10,Core-4000,de
3668,großartig,10,Core-4000,de
3669,denkbar,10,Core-4000,de
3670,schuss,10,Core-4000,de
3671,parken,10,Core-4000,de
3672,pass,10,Core-4000,de
3673,ausführlich,10,Core-4000,de
3674,hermann,10,Core-4000,de
3675,auswirken,10,Core-4000,de
3676,bundesverfassungsgericht,10,Core-4000,de
3677,optimieren,10,Core-4000,de
3678,qualifizieren,10,Core-4000,de
3679,simone,10,Core-4000,de
3680,marko,10,Core-4000,de
3681,kompensieren,10,Core-4000,de
3682,verheiraten,10,Core-4000,de
3683,ig,10,Core-4000,de
3684,netto,10,Core-4000,de
3685,engagieren,10,Core-4000,de
3686,olympisch,10,Core-4000,de
3687,zucker,10,Core-4000,de
3688,starmer,10,Core-4000,de
3689,landratsamt,10,Core-4000,de
3690,fritz,10,Core-4000,de
3691,spaziergang,10,Core-4000,de
3692,sichtlich,10,Core-4000,de
3693,entspannt,10,Core-4000,de
3694,tool,10,Core-4000,de
3695,schwerwiegend,10,Core-4000,de
3696,rabatt,10,Core-4000,de
3697,ewig,10,Core-4000,de
3698,reporter,10,Core-4000,de
3699,festgelegt,10,Core-4000,de
3700,befassen,10,Core-4000,de
3701,blatt,10,Core-4000,de
3702,vielerorts,10,Core-4000,de
3703,manchester,10,Core-4000,de
3704,panik,10,Core-4000,de
3705,zeitnah,10,Core-4000,de
3706,mittelfeldspieler,10,Core-4000,de
3707,fund,10,Core-4000,de
3708,supermarkt,10,Core-4000,de
3709,einsatzkräft,10,Core-4000,de
3710,bach,10,Core-4000,de
3711,möbel,10,Core-4000,de
3712,infrage,10,Core-4000,de
3713,lebend,10,Core-4000,de
3714,griechenland,10,Core-4000,de
3715,gleichermaßen,10,Core-4000,de
3716,seltsam,10,Core-4000,de
3717,pixel,10,Core-4000,de
3718,extern,10,Core-4000,de
3719,villach,10,Core-4000,de
3720,unterdessen,10,Core-4000,de
3721,lastwagen,10,Core-4000,de
3722,zeile,10,Core-4000,de
3723,norris,10,Core-4000,de
3724,abholen,9,Core-4000,de
3725,abendessen,9,Core-4000,de
3726,schrittweise,9,Core-4000,de
3727,umstellen,9,Core-4000,de
3728,regeln,9,Core-4000,de
3729,entsorgen,9,Core-4000,de
3730,meyer,9,Core-4000,de
3731,rendite,9,Core-4000,de
3732,gestaltet,9,Core-4000,de
3733,euphorie,9,Core-4000,de
3734,strahlen,9,Core-4000,de
3735,mächtig,9,Core-4000,de
3736,drin,9,Core-4000,de
3737,besondere,9,Core-4000,de
3738,problemlos,9,Core-4000,de
3739,skandal,9,Core-4000,de
3740,bundesrepublik,9,Core-4000,de
3741,unkompliziert,9,Core-4000,de
3742,parlamentarisch,9,Core-4000,de
3743,stress,9,Core-4000,de
3744,fit,9,Core-4000,de
3745,schwärmen,9,Core-4000,de
3746,berechnen,9,Core-4000,de
3747,verpflichtend,9,Core-4000,de
3748,ausbilden,9,Core-4000,de
3749,abu,9,Core-4000,de
3750,king,9,Core-4000,de
3751,ungleich,9,Core-4000,de
3752,advent,9,Core-4000,de
3753,ankunft,9,Core-4000,de
3754,mehrheitlich,9,Core-4000,de
3755,präzision,9,Core-4000,de
3756,dax,9,Core-4000,de
3757,einlegen,9,Core-4000,de
3758,weiterentwicklung,9,Core-4000,de
3759,gestellt,9,Core-4000,de
3760,modernisieren,9,Core-4000,de
3761,hell,9,Core-4000,de
3762,wahrscheinlichkeit,9,Core-4000,de
3763,hessisch,9,Core-4000,de
3764,norwegisch,9,Core-4000,de
3765,al,9,Core-4000,de
3766,kohle,9,Core-4000,de
3767,ausführen,9,Core-4000,de
3768,dame,9,Core-4000,de
3769,laptop,9,Core-4000,de
3770,wenigstens,9,Core-4000,de
3771,widerspruch,9,Core-4000,de
3772,zwilling,9,Core-4000,de
3773,paypal,9,Core-4000,de
3774,slowakei,9,Core-4000,de
3775,michel,9,Core-4000,de
3776,brust,9,Core-4000,de
3777,alonso,9,Core-4000,de
3778,aufsteiger,9,Core-4000,de
3779,model,9,Core-4000,de
3780,entkommen,9,Core-4000,de
3781,düster,9,Core-4000,de
3782,state,9,Core-4000,de
3783,freigabe,9,Core-4000,de
3784,ermorden,9,Core-4000,de
3785,wärme,9,Core-4000,de
3786,zutiefst,9,Core-4000,de
3787,hybrid,9,Core-4000,de
3788,roller,9,Core-4000,de
3789,lautstark,9,Core-4000,de
3790,held,9,Core-4000,de
3791,ferner,9,Core-4000,de
3792,überlebend,9,Core-4000,de
3793,smith,9,Core-4000,de
3794,benennen,9,Core-4000,de
3795,oscar,9,Core-4000,de
3796,rose,9,Core-4000,de
3797,nebel,9,Core-4000,de
3798,rohstoff,9,Core-4000,de
3799,vertreiben,9,Core-4000,de
3800,finanzminister,9,Core-4000,de
3801,hinsicht,9,Core-4000,de
3802,gemeinnützig,9,Core-4000,de
3803,promi,9,Core-4000,de
3804,chile,9,Core-4000,de
3805,abschalten,9,Core-4000,de
3806,munition,9,Core-4000,de
3807,anreisen,9,Core-4000,de
3808,sack,9,Core-4000,de
3809,lieferung,9,Core-4000,de
3810,bemerkbar,9,Core-4000,de
3811,austragen,9,Core-4000,de
3812,black,9,Core-4000,de
3813,viertelfinale,9,Core-4000,de
3814,harmlos,9,Core-4000,de
3815,testspiel,9,Core-4000,de
3816,polizeieinsatz,9,Core-4000,de
3817,belarus,9,Core-4000,de
3818,mönchengladbach,9,Core-4000,de
3819,moritz,9,Core-4000,de
3820,vorsprung,9,Core-4000,de
3821,transfer,9,Core-4000,de
3822,zone,9,Core-4000,de
3823,sichten,9,Core-4000,de
3824,workshop,9,Core-4000,de
3825,unfallort,9,Core-4000,de
3826,haftstrafe,9,Core-4000,de
3827,geil,9,Core-4000,de
3828,krönen,9,Core-4000,de
3829,anderthalb,9,Core-4000,de
3830,unfallaufnahme,9,Core-4000,de
3831,bundestagsabgeordneter,9,Core-4000,de
3832,krefeld,9,Core-4000,de
3833,appellieren,9,Core-4000,de
3834,sven,9,Core-4000,de
3835,ausgang,9,Core-4000,de
3836,lehre,9,Core-4000,de
3837,bernhard,9,Core-4000,de
3838,verwendung,9,Core-4000,de
3839,blockade,9,Core-4000,de
3840,kürzung,9,Core-4000,de
3841,angespannt,9,Core-4000,de
3842,revolution,9,Core-4000,de
3843,verbreitung,9,Core-4000,de
3844,auslaufen,9,Core-4000,de
3845,maßstab,9,Core-4000,de
3846,anhand,9,Core-4000,de
3847,knüpfen,9,Core-4000,de
3848,anna,9,Core-4000,de
3849,anne,9,Core-4000,de
3850,permanent,9,Core-4000,de
3851,fixieren,9,Core-4000,de
3852,ursula,9,Core-4000,de
3853,auseinander,9,Core-4000,de
3854,momentan,9,Core-4000,de
3855,golf,9,Core-4000,de
3856,bürgergeld,9,Core-4000,de
3857,landeshauptstadt,9,Core-4000,de
3858,insolvenz,9,Core-4000,de
3859,chicago,9,Core-4000,de
3860,eineinhalb,9,Core-4000,de
3861,zivilist,9,Core-4000,de
3862,stechen,9,Core-4000,de
3863,bedienung,9,Core-4000,de
3864,entdeckung,9,Core-4000,de
3865,queer,9,Core-4000,de
3866,cup,9,Core-4000,de
3867,innenverteidiger,9,Core-4000,de
3868,saisonal,9,Core-4000,de
3869,vincent,9,Core-4000,de
3870,bekunden,9,Core-4000,de
3871,aufklärung,9,Core-4000,de
3872,kita,9,Core-4000,de
3873,presse-agentur,9,Core-4000,de
3874,science,9,Core-4000,de
3875,sportdirektor,9,Core-4000,de
3876,elektroauto,9,Core-4000,de
3877,umstellung,9,Core-4000,de
3878,benötigt,9,Core-4000,de
3879,dennis,9,Core-4000,de
3880,heizen,9,Core-4000,de
3881,erarbeiten,9,Core-4000,de
3882,joachim,9,Core-4000,de
3883,stürmisch,9,Core-4000,de
3884,geboren,9,Core-4000,de
3885,buchen,9,Core-4000,de
3886,mobilität,9,Core-4000,de
3887,spalten,9,Core-4000,de
3888,nachbarland,9,Core-4000,de
3889,sorgfältig,9,Core-4000,de
3890,theoretisch,9,Core-4000,de
3891,flüchtig,9,Core-4000,de
3892,phänomen,9,Core-4000,de
3893,sportvorstand,9,Core-4000,de
3894,agenda,9,Core-4000,de
3895,geschäftsjahr,9,Core-4000,de
3896,karin,9,Core-4000,de
3897,lenkrad,9,Core-4000,de
3898,america,9,Core-4000,de
3899,amtsgericht,9,Core-4000,de
3900,einsteigen,9,Core-4000,de
3901,feuerwerk,9,Core-4000,de
3902,manager,9,Core-4000,de
3903,luis,9,Core-4000,de
3904,kurios,9,Core-4000,de
3905,transport,9,Core-4000,de
3906,account,9,Core-4000,de
3907,kulisse,9,Core-4000,de
3908,neutral,9,Core-4000,de
3909,länge,9,Core-4000,de
3910,z,9,Core-4000,de
3911,bürokratie,9,Core-4000,de
3912,zukommen,9,Core-4000,de
3913,sandra,9,Core-4000,de
3914,einmündung,9,Core-4000,de
3915,australisch,9,Core-4000,de
3916,spenden,9,Core-4000,de
3917,befördern,9,Core-4000,de
3918,freilassung,9,Core-4000,de
3919,ausbruch,9,Core-4000,de
3920,stehlen,9,Core-4000,de
3921,mindestlohn,9,Core-4000,de
3922,brosius-gersdorf,9,Core-4000,de
3923,sportler,9,Core-4000,de
3924,aufheben,9,Core-4000,de
3925,liebevoll,9,Core-4000,de
3926,kimmich,9,Core-4000,de
3927,roger,9,Core-4000,de
3928,titelverteidiger,9,Core-4000,de
3929,beinhalten,9,Core-4000,de
3930,befindlich,9,Core-4000,de
3931,übersetzen,9,Core-4000,de
3932,pfarrer,9,Core-4000,de
3933,kostenfrei,9,Core-4000,de
3934,sankt,9,Core-4000,de
3935,kühl,9,Core-4000,de
3936,pool,9,Core-4000,de
3937,versucht,9,Core-4000,de
3938,zwanzig,9,Core-4000,de
3939,c,9,Core-4000,de
3940,gleis,9,Core-4000,de
3941,bart,9,Core-4000,de
3942,blue,9,Core-4000,de
3943,friedlich,9,Core-4000,de
3944,betrug,9,Core-4000,de
3945,beschlossen,9,Core-4000,de
3946,ausgleich,9,Core-4000,de
3947,todesursache,9,Core-4000,de
3948,einschlagen,9,Core-4000,de
3949,mandat,9,Core-4000,de
3950,entwerfen,9,Core-4000,de
3951,weiss,9,Core-4000,de
3952,beurteilen,9,Core-4000,de
3953,sensibel,9,Core-4000,de
3954,feucht,9,Core-4000,de
3955,sand,9,Core-4000,de
3956,budget,9,Core-4000,de
3957,recherche,9,Core-4000,de
3958,ringen,9,Core-4000,de
3959,akut,9,Core-4000,de
3960,notarzt,9,Core-4000,de
3961,elegant,9,Core-4000,de
3962,liberal,9,Core-4000,de
3963,main,9,Core-4000,de
3964,landtagswahl,9,Core-4000,de
3965,demonstrant,9,Core-4000,de
3966,tropfen,9,Core-4000,de
3967,reparieren,9,Core-4000,de
3968,strahlend,9,Core-4000,de
3969,dran,9,Core-4000,de
3970,manfred,9,Core-4000,de
3971,vorangegangen,9,Core-4000,de
3972,otto,9,Core-4000,de
3973,einsparen,9,Core-4000,de
3974,verdi,9,Core-4000,de
3975,tageszeitung,9,Core-4000,de
3976,neos,9,Core-4000,de
3977,schmerzhaft,9,Core-4000,de
3978,rückstand,9,Core-4000,de
3979,dokumentation,9,Core-4000,de
3980,ansage,9,Core-4000,de
3981,abgang,9,Core-4000,de
3982,vorherig,9,Core-4000,de
3983,platzen,9,Core-4000,de
3984,weile,9,Core-4000,de
3985,filmen,9,Core-4000,de
3986,volker,9,Core-4000,de
3987,lohn,9,Core-4000,de
3988,carlos,9,Core-4000,de
3989,kovac,9,Core-4000,de
3990,luftangriff,9,Core-4000,de
3991,west,9,Core-4000,de
3992,stil,9,Core-4000,de
3993,abteilung,9,Core-4000,de
3994,tiroler,9,Core-4000,de
3995,gewaltig,9,Core-4000,de
3996,bill,9,Core-4000,de
3997,operieren,9,Core-4000,de
3998,einräumen,9,Core-4000,de
3999,vorwiegend,9,Core-4000,de
4000,glas,9,Core-4000,de
4001,versetzen,9,Core-5000,de
4002,influencer,9,Core-5000,de
4003,zweieinhalb,9,Core-5000,de
4004,überwachen,9,Core-5000,de
4005,rentner,9,Core-5000,de
4006,flexibilität,9,Core-5000,de
4007,tabelle,9,Core-5000,de
4008,geduld,9,Core-5000,de
4009,rentenpaket,9,Core-5000,de
4010,müs,9,Core-5000,de
4011,einbinden,9,Core-5000,de
4012,wehen,9,Core-5000,de
4013,vorarlberger,9,Core-5000,de
4014,ausdrücklich,9,Core-5000,de
4015,bruch,9,Core-5000,de
4016,derart,9,Core-5000,de
4017,vordergrund,9,Core-5000,de
4018,süd,9,Core-5000,de
4019,jahrestag,9,Core-5000,de
4020,brasilianisch,9,Core-5000,de
